run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,,,60,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-0-20260914-20:34:32-2117,scalar,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,,,720,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,interpolationmode,none,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,recordingmode,count,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,source,packetReceived,,,,,,,
PUB_T10-0-20260914-20:34:32-2117,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,title,"packets received, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,,,60,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-1-20260914-20:34:34-2122,scalar,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,,,720,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,interpolationmode,none,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,recordingmode,count,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,source,packetReceived,,,,,,,
PUB_T10-1-20260914-20:34:34-2122,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,title,"packets received, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[5].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[6].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[7].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[8].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[9].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[10].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,,,60,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.sensor[11].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-2-20260914-20:34:36-2127,scalar,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,,,720,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,interpolationmode,none,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,recordingmode,count,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,source,packetReceived,,,,,,,
PUB_T10-2-20260914-20:34:36-2127,attr,ApplicationStrategyNetwork.monitoringServer.app[0],packetReceived:count,title,"packets received, count",,,,,,,
PUB_T10-3-20260914-20:34:38-2132,scalar,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,,,60,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[0].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-3-20260914-20:34:38-2132,scalar,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,,,60,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[1].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-3-20260914-20:34:38-2132,scalar,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,,,60,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[2].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-3-20260914-20:34:38-2132,scalar,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,,,60,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,interpolationmode,none,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,recordingmode,count,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,source,packetSent,,,,,,,
PUB_T10-3-20260914-20:34:38-2132,attr,ApplicationStrategyNetwork.sensor[3].app[0],packetSent:count,title,"packets sent, count",,,,,,,
PUB_T10-3-20260914-20:34:38-2132,scalar,ApplicationStrategyNetwork.sensor[4].app[0],packetSent:count,,,60,,,,,,
